2013,39,2,Sewage Services,"The aim is to investigate, plan, design and construct sewer systems and sewage treatment and disposal facilities; to set and ensure compliance with sewerage standards; to undertake effective operation and maintenance of sewer systems and sewage treatment works; and to implement effectively the sewage services charging scheme in accordance with the Sewage Services Ordinance (Cap. 463).",1461.8,1468.7,1490.5,1541.3
2013,39,0,total,,1880.4,1903.6,1945.2,1996.3
2013,42,1,"Energy Supply; Electrical, Gas and Nuclear Safety","The aim is to safeguard the public through implementation of a set of comprehensive regulatory frameworks and systems on the safety of electrical and gas applications and working closely with the community on education, to monitor the operation of utility companies and development of electricity supply, and to provide professional support and advice on nuclear related matters.",114.7,115.3,121.2,128.3
2013,42,2,Mechanical Installations Safety,"The aim is to safeguard public through implementation of a set of comprehensive regulatory frameworks and systems on the safety of lifts, escalators, builders’ lifts, tower working platforms, aerial ropeways, amusement rides, railways, trams and other mechanical installations, and working closely with the community on public education.",54.1,60.5,69.8,161.5
2013,42,3,"Energy Efficiency and Conservation, and Alternative Energy",The aim is to promote energy efficiency and conservation and application of alternative energy.,120.0,140.8,124.4,149.0
2013,42,4,Centralised Services and Special Support,The aim is to provide efficient and cost-effective centralised services and specialist support to other departments.,66.9,68.3,68.4,70.2
2013,42,0,total,,355.7,384.9,383.8,509.0
2013,44,1,Waste,The aim is to develop and implement a sustainable waste management strategy for Hong Kong to reduce waste and to safeguard the health and welfare of the community from any adverse environmental effects associated with the improper handling and disposal of waste.,1465.9,1695.6,1690.7,1861.7
2013,44,2,Air,"The aim is to achieve and maintain satisfactory air quality through enforcement of the Air Pollution Control Ordinance (Cap. 311) (APCO), Ozone Layer Protection Ordinance (Cap. 403) (OLPO) and other statutory requirements, and to formulate and oversee emission reduction measures.",566.7,626.7,553.3,801.1
2013,44,3,Noise,"The aim is to prevent, minimise and resolve environmental noise problems through intervention in the planning process, implementation of noise abatement measures and enforcement of the Noise Control Ordinance (Cap. 400) (NCO).",100.6,101.3,105.6,106.9
2013,44,4,Water,"The aim is to ensure that the quality of Hong Kong’s marine and fresh water meets the various conservation goals, and that plans are formulated and implemented to ensure that Hong Kong’s sewerage systems can operate safely and effectively both now and with further urban developments in future.",245.1,249.3,258.3,267.6
2013,44,5,Environmental Assessment and Planning,"The aim is to pre-empt environmental problems associated with projects, plans, policies and strategies by assessing their environmental implications and ensuring that effective preventive and mitigatory measures are implemented where potential problems are identified.",84.8,86.0,87.5,88.7
2013,44,6,Nature Conservation,"The aim is to regulate, protect and manage natural resources that are important for the conservation of biological diversity of Hong Kong in a sustainable manner, taking into account social and economic considerations, for the benefit and enjoyment of the present and future generations of the community.",6.7,6.7,6.8,6.9
2013,44,0,total,,2469.8,2765.6,2702.2,3132.9
2013,45,1,Fire Service,"The aim is to extinguish fires, to protect life and property in case of fire or other calamity and to carry out fire hazard abatement action.",2613.0,2772.7,2859.2,3034.2
2013,45,2,Fire Protection and Prevention,The aim is to reduce fire hazards in the community and to ensure that appropriate fire protection measures are provided in buildings and premises according to their intended use(s).,349.8,346.5,358.4,368.7
2013,45,3,Ambulance Service,The aim is to provide an efficient and effective paramedic emergency ambulance service to meet public demand.,1210.5,1279.7,1279.2,1288.9
2013,45,0,total,,4173.3,4398.9,4496.8,4691.8
2013,46,1,General Expenses of the Civil Service,The aim is to pay for expenditure on terms and conditions of service and other personnel related expenses.,2655.9,2902.6,2781.6,3044.3
2013,46,0,total,,2655.9,2902.6,2781.6,3044.3
2013,47,1,Use of IT in Government,"The Government’s Digital 21 Strategy sets out five action areas to sustain Hong Kong’s position as Asia’s leading digital city. Each action area has a statement of desired outcome. The aim of this programme is to deliver the desired outcome under the action area “Enabling the next generation of public services”. The desired outcome is that the Government should use information and communications technology (ICT) to provide the public with the services they need in an efficient, convenient and environmentally friendly manner, which is as pleasurable and straightforward as dealing with the most customer-friendly organisations in the commercial and voluntary sectors. Government policy initiatives, internal efficiency, transparency and public engagement should also be enabled by appropriate and world-leading use of ICT.",496.5,501.2,515.9,524.5
2013,47,2,IT Infrastructure and Standards,"The aim of this programme is to deliver the desired outcome of the Digital 21 Strategy under the action area “Facilitating a Digital Economy”. The desired outcome is that Hong Kong should have the IT infrastructure, standards, legal framework and talent that are needed to facilitate a vibrant digital economy infrastructure and to enable our core industries to sustain and improve their competitive position.",48.1,48.5,49.8,50.6
2013,47,3,IT in the Community,"The aim of this programme is to deliver the desired outcomes of the Digital 21 Strategy under the action areas “Developing Hong Kong as a hub for technological cooperation and trade” and “Building an inclusive, knowledge-based society”. The desired outcome for the former action area is that business establishments located in Hong Kong should play a significant role in the local, Mainland and global markets for ICT and digital content services, and that collaboration with Mainland and international entities should be a major factor in successfully serving these markets. The desired outcome for the latter action area is that residents, businesses and voluntary organisations in Hong Kong are all able to create, access, utilise and share information and knowledge, so that they can achieve their full potential in promoting sustainable development and improving the quality of life. There should also be a culture of healthy and ethical use of ICT, promoted and protected by knowledgeable users and the legal system.",110.6,76.8,72.6,96.3
2013,47,0,total,,655.2,626.5,638.3,671.4
2013,48,1,Statutory Testing,The aim is to carry out statutory functions as referee analyst under a number of ordinances and regulations.,152.5,168.2,167.7,186.2
2013,48,2,Advisory and Investigative Services,The aim is to provide a wide range of primarily chemical testing and advisory services to other government departments and public institutions.,63.9,66.6,68.8,75.2
2013,48,3,Forensic Science Services,The aim is to provide comprehensive and unbiased forensic science services to the criminal justice system.,130.9,140.4,144.6,149.8
2013,48,0,total,,347.3,375.2,381.1,411.2
2013,49,1,Food Safety and Public Health,"The aim is to ensure that food available for human consumption is wholesome, hygienic and safe; and to safeguard public health through testing and control of live food animals and effective pest control.",806.2,845.4,851.5,920.3
2013,49,2,Environmental Hygiene and Related Services,"The aim is to provide quality environmental hygiene services and facilities, and to safeguard public health through licensing and regulation of licensed food premises.",2455.6,2657.2,2641.0,2736.6
2013,49,3,Market Management and Hawker Control,The aim is to maintain a clean and hygienic environment in public markets and to control on-street hawking activities.,1384.5,1410.9,1486.0,1518.8
2013,49,4,Public Education and Community Involvement,The aim is to promote food safety and the maintenance of a hygienic environment through partnership with the community and a multi-media publicity campaign.,22.7,23.7,24.1,24.8
2013,49,0,total,,4669.0,4937.2,5002.6,5200.5
2013,51,1,Acquisition and Allocation,"The aim is to meet Government’s needs, mainly for offices and quarters, in an economical and cost-effective manner.",697.8,704.7,703.5,766.3
2013,51,2,Property Management,"The aim is to manage government properties under the control of the Agency in an efficient and cost-effective manner, to improve and modernise them to meet changing needs, and to ensure that Government’s rights and responsibilities as owner of GIC accommodation in private developments are incorporated in the appropriate legal documents.",918.3,1022.9,1002.8,1077.6
2013,51,3,Estate Utilisation,The aim is to optimise the utilisation of government sites and surplus properties with potential for alternative government uses or commercialisation.,36.9,41.2,41.8,45.3
2013,51,0,total,,1653.0,1768.8,1748.1,1889.2
2013,53,1,Director of Bureau’s Office,The aim is to ensure the smooth operation of the Office of the Secretary for Home Affairs.,10.4,11.0,10.7,10.9
2013,53,2,Social Harmony and Civic Education,"The aims are to promote the development of social enterprises (SEs), civic education, national education, social harmony, and youth development.",237.2,278.1,251.7,291.3
2013,53,3,"District, Community, and Public Relations","The primary objective is to formulate and oversee the implementation of the policy in respect of district administration and community building in Hong Kong, and legal aid.",6534.5,44.0,39.7,44.8
2013,53,4,"Recreation, Sport and Entertainment Licensing","The aim is to support and promote the further development of sport in Hong Kong, to co-ordinate the provision of sports and recreational facilities and to provide a business-friendly and effective regulatory regime in respect of various types of places of public entertainment.",7066.9,99.7,93.6,98.3
2013,53,5,Culture,"The aims are to promote and develop arts and culture, and protect intangible cultural heritage in Hong Kong.",77.6,106.9,108.1,143.7
2013,53,6,"Subvention: HKSIL, HKAPA, HKADC and Major Performing Arts Groups",The aim is to enable the HKAPA to develop and promote professional artistic quality through the education of students for career as professionals in performing arts under the Hong Kong Academy for Performing Arts Ordinance (Cap. 1135).,721.4,660.6,674.8,683.0
2013,53,7,Subvention: DLS and LASC,The aim is to enable the HKADC to promote and develop culture and the arts in Hong Kong under the Hong Kong Arts Development Council Ordinance (Cap. 472).,116.5,119.5,123.0,121.6
2013,53,0,total,,14764.5,1319.8,1301.6,1393.6
2013,55,1,Broadcasting and Creative Industries,The aim is to promote the development of broadcasting and creative industries and enhance Hong Kong’s position as a broadcasting and creative capital.,231.0,282.0,318.5,307.6
2013,55,2,Telecommunications,The aim is to facilitate the development of the telecommunications industry and enhance Hong Kong’s position as a telecommunications hub.,15.7,16.2,17.2,18.4
2013,55,0,total,,246.7,298.2,335.7,326.0
2013,59,1,Procurement,The aim is to purchase for government departments goods and services that represent the best value for money.,51.7,53.0,55.3,56.5
2013,59,2,Supplies Management,"The aim is to supply common-user items required by government departments through allocated term contracts whereby the items will be delivered by suppliers directly to user departments on an as-and-when-required basis, to supply essential and emergency items to government departments in a cost-effective manner, and to assist government departments to manage their supplies activities effectively.",65.8,72.0,73.8,76.5
2013,59,3,Land Transport,The aim is to procure vehicles to meet the operational needs of government departments at the best value for money and to provide government departments with transport management advice and support services.,126.9,181.1,181.1,175.9
2013,59,4,Printing Services,The aim is to provide cost-effective and quality printing services to government departments.,200.8,233.4,224.3,217.3
2013,59,0,total,,445.2,539.5,534.5,526.2
2013,60,1,Capital Projects,"The aim is to expand and improve the road network in order to meet the growth in traffic demand, serve new development areas and facilitate the movement of people and goods both within the territory and across the boundary in accordance with approved programmes and at the same time contribute towards sustainable development.",305.2,333.4,330.4,351.0
2013,60,2,District and Maintenance Works,"The aim is to maintain the integrity of the road network with particular emphasis on safety and serviceability, and implement local road infrastructure works to facilitate and cope with the public and private sector developments.",1183.7,1202.5,1205.0,1271.1
2013,60,3,Railway Development,The aim is to implement the Railway Development Strategy and formulate plans for further development of the railway network.,99.3,114.7,109.7,113.6
2013,60,4,Technical Services,The aim is to provide technical support and set standards for the construction and maintenance of the road network.,674.8,709.7,692.9,739.4
2013,60,0,total,,2263.0,2360.3,2338.0,2475.1
2013,62,1,Building Control,"The Housing Department (HD) is delegated with the building control authority over buildings of the Housing Authority (HA) that have been sold or otherwise disposed of under sections 4(2)(a) or 17A of the Housing Ordinance (Cap. 283) (HO). The aim is for the Independent Checking Unit (ICU) of HD to exercise building control of these former HA buildings, in accordance with the Buildings Department (BD)’s current practice on building control of private housing, and to make a bi-annual report to the Director of Buildings.",81.0,98.6,96.8,102.1
2013,62,2,Private Housing,"The aim is to maintain an orderly, fair and free environment to facilitate stable and healthy development of the private residential property market.",34.7,34.1,39.6,60.8
2013,62,3,Appeal Panel (Housing),"The aim is to provide administrative and secretarial support to the Appeal Panel (Housing) to ensure that appeals lodged under the HO against the termination of leases by HA are handled in a thorough, impartial and efficient manner.",8.9,9.5,9.4,9.3
2013,62,4,Rehousing of Occupants upon Clearance,"The aim is to provide rehousing assistance to eligible clearees affected by government actions in land clearance and illegal rooftop structure clearance, and victims of natural disasters and other emergency incidents.",17.2,18.8,18.3,18.3
2013,62,5,Support Services,The aim is to provide efficient and effective support services for housing-related matters and infrastructure projects.,11.7,12.2,13.0,19.7
2013,62,0,total,,153.5,173.2,177.1,210.2
2013,63,1,District Administration,"The aims are to develop policy in respect of the District Administration Scheme, to encourage public participation in the Scheme and through it to enhance the capacity to resolve problems in districts and to ensure that public policies are effectively implemented at the district level.",638.4,710.3,686.0,777.2
2013,63,2,Community Building,The aims are to develop policy in respect of community building and to promote community involvement activities and public participation in community affairs.,839.5,891.8,910.4,942.4
2013,63,3,Local Environmental Improvements,The aim is to improve the local environment through minor works.,188.6,220.2,213.5,225.4
2013,63,4,Licensing,"The aims are to implement the Miscellaneous Licences Ordinance (Cap. 114), the Gambling Ordinance (Cap. 148), the Hotel and Guesthouse Accommodation Ordinance (Cap. 349), the Clubs (Safety of Premises) Ordinance (Cap. 376), the Amusement Game Centres Ordinance (Cap. 435), the Bedspace Apartments Ordinance (Cap. 447) and the Karaoke Establishments Ordinance (Cap. 573) and to process permits for non-charitable fund-raising activities.",49.0,51.5,54.2,56.8
2013,63,5,Territory Planning and Development,The aim is to assist relevant bureaux and departments in gauging local views on the planning and development projects of the territory.,18.6,19.3,20.1,20.7
2013,63,0,total,,1734.1,1893.1,1884.2,2022.5
2013,70,1,Pre-entry Control,"The aim is to control, through the visa system, legal immigration and the entry of foreign workers, and to prevent the entry of undesirable persons.",220.0,242.6,250.5,255.7
2013,70,2,Control upon Entry,"The aims are to exercise quantitative and qualitative control over legal immigration; prevent the entry of undesirable persons and the departure of persons wanted for criminal offences; facilitate the movement of bona-fide tourists, business visitors and local residents; and process cross-boundary vehicles.",1666.7,1758.8,1793.5,1905.6
2013,70,3,Control after Entry,"The aim is to exercise immigration control by granting or refusing extension of stay; investigating and prosecuting offenders under the Immigration Ordinance (Cap. 115), Immigration Service Ordinance (Cap. 331), Registration of Persons Ordinance (Cap. 177), Marriage Ordinance (Cap. 181), Births and Deaths Registration Ordinance (Cap. 174), and certain provisions under the Crimes Ordinance (Cap. 200); removing or deporting illegal immigrants, overstayers and undesirable persons from Hong Kong; and assessing cases with torture claims made under Part VIIC of the Immigration Ordinance (Cap. 115) which formerly processed under the enhanced administrative screening mechanism before 3 December 2012.",690.5,730.1,748.4,774.6
2013,70,4,Personal Documentation,"The aims are to counteract illegal immigration and enhance the maintenance of law and order by providing all legal residents with a secure form of identity card and all consequential services related to identity cards; to register births, deaths and marriages and provide all consequential services related to such civil registration; to assess right of abode claims; and to facilitate international travel of Hong Kong residents by providing them with travel documents.",528.0,561.5,562.1,590.5
2013,70,5,Nationality and Assistance to HKSAR Residents outside Hong Kong,"The Department is authorised by the Central People’s Government to deal with Chinese nationality matters in respect of residents in HKSAR in accordance with the Nationality Law of the People’s Republic of China and the “Explanations” adopted by the Standing Committee of the National People’s Congress. The Department also accepts applications outside Hong Kong for declaration of change of nationality, naturalisation as a Chinese national, and renunciation and restoration of Chinese nationality through Chinese diplomatic and consular missions. It also provides assistance to Hong Kong residents in distress outside Hong Kong.",19.7,19.2,20.1,20.5
2013,70,0,total,,3124.9,3312.2,3374.6,3546.9
2013,72,1,Corruption Prevention,"The aim is to identify and eliminate opportunities for corruption in government departments and public bodies, and advise the private sector on corruption prevention.",57.9,63.0,58.5,61.9
2013,72,2,Operations,The aim is to enforce the law vigilantly and professionally in order to seek out and eradicate corruption wherever it exists.,620.7,660.8,662.6,698.7
2013,72,3,Preventive Education,The aim is to promote better public understanding of the corruption problem and encourage target groups to take positive action.,70.2,74.6,76.0,82.1
2013,72,4,Enlisting Support,"The aim is to promote public awareness of the evils of corruption, foster public confidence in and support for the work of the ICAC, and encourage reporting of corruption offences.",72.4,77.1,78.3,84.6
2013,72,0,total,,821.2,875.5,875.4,927.3
2013,74,1,Public Relations Outside Hong Kong,The aim is to promote a favourable image of Hong Kong internationally.,76.2,86.5,86.4,89.6
2013,74,2,Local Public Relations and Public Information,"The aim is to map out co-ordinated public relations strategies and plans for the presentation of government policies locally; and to convey to the public information on, and enhance public understanding of, government policies, plans, decisions, activities and services.",167.1,176.8,185.7,182.0
2013,74,3,Public Opinion,The aim is to keep the Government informed of public opinion as expressed through the media and to advise the Government on public reaction to government policies and measures.,19.8,20.7,21.6,21.4
2013,74,4,Civic Responsibility,"The aim is to enhance public awareness of, and educate the community on, issues of wide concern and promote a greater sense of civic responsibility.",38.9,45.2,43.6,46.4
2013,74,5,Publishing,The aim is to serve as the Government’s publishing agency.,60.1,66.5,66.4,66.6
2013,74,0,total,,362.1,395.7,403.7,406.0
2013,76,1,Assessing Functions,"The aim is to raise revenue through taxes, duties and fees in accordance with the relevant legislation in a cost-effective manner.",848.1,1010.5,962.3,1045.4
2013,76,2,Collection,The aim is to collect taxes due under the relevant ordinances in a cost-effective manner.,135.8,147.6,144.1,154.1
2013,76,3,Investigation and Field Audit,"The aim is to counter tax evasion, minimise opportunities for tax avoidance and promote voluntary compliance by taxpayers.",182.2,194.0,194.6,207.1
2013,76,4,Taxpayer Services,"The aim is to provide a high level and quality service to the public through the provision of timely and accurate tax information, thereby promoting voluntary tax compliance.",22.4,23.8,23.7,25.4
2013,76,0,total,,1188.5,1375.9,1324.7,1432.0
2013,78,1,Statutory Functions,"The aim is to provide cost-effective and efficient systems for the registration and administration of trademarks, patents, designs and copyright licensing bodies in Hong Kong.",76.6,90.6,88.4,93.6
2013,78,2,Protection of Intellectual Property,"The aims are to promote awareness of intellectual property (IP) rights, to enhance the reputation of Hong Kong in the protection of IP rights in order to attract investment and encourage innovation, and to protect existing and new types of IP rights in line with international trends and standards. Particular attention is paid to providing support for small and medium enterprises (SMEs) to help them protect their IP assets in Hong Kong and in the region, with a focus on promoting active prevention of IP rights infringement.",24.0,24.6,25.6,27.9
2013,78,0,total,,100.6,115.2,114.0,121.5
2013,79,1,Investment Promotion,"The aim is to attract and assist overseas, Mainland and Taiwan companies to set up, retain and expand their operations in Hong Kong and to promote Hong Kong’s advantages as the leading international business location in Asia.",112.1,113.7,113.7,116.9
2013,79,0,total,,112.1,113.7,113.7,116.9
2013,80,1,"Courts, Tribunals and Various Statutory Functions","The aim is to maintain an independent and effective judicial system which upholds the rule of law, safeguards the rights and freedoms of the individual and commands confidence within and outside Hong Kong.",797.0,914.9,854.6,962.0
2013,80,2,Support Services for Courts’ Operation,The aim is to provide efficient and effective services to support the operation of courts.,260.7,294.7,282.0,310.1
2013,80,0,total,,1057.7,1209.6,1136.6,1272.1
2013,82,1,Buildings and Building Works,"The aim is to promote building safety; set and enforce safety, health and environmental standards for private buildings; and improve the quality of building development.",872.1,1085.7,1030.4,1124.9
2013,82,0,total,,872.1,1085.7,1030.4,1124.9
