2006,10,Sub-total,040,030,Marine ferry terminals,,,,,,231089,199910,228885,213922
2006,10,Chargeable water,070,010,Waterworks,,,,,,2467137,2452735,2470000,2520000
2006,10,Fees and licences,070,020,Waterworks,,,,,,11562,11585,11000,11000
2006,10,Others,070,040,Waterworks,,,,,,9257,10067,10900,24200
2006,10,Sub-total,070,040,Waterworks,,,,,,2487956,2474387,2491900,2555200
2006,10,Sewage charge,080,010,Sewage services,,,,,,466841,476035,476035,484600
2006,10,Trade effluent surcharge,080,020,Sewage services,,,,,,212788,223250,205100,208400
2006,10,Others,080,030,Sewage services,,,,,,2819,2797,2292,2292
2006,10,Sub-total,080,030,Sewage services,,,,,,682448,702082,683427,695292
2006,10,Total,,030,,,,,,,3401493,3376379,3404212,3464414
2006,11,Markets,022,010,"Agriculture, Fisheries and Conservation Department",,,,,,65843,66299,65177,65001
2006,11,Agricultural services and products,022,020,"Agriculture, Fisheries and Conservation Department",,,,,,109,127,168,167
2006,11,Others,022,030,"Agriculture, Fisheries and Conservation Department",,,,,,18857,19757,19168,29015
2006,11,Sub-total,022,030,"Agriculture, Fisheries and Conservation Department",,,,,,84809,86183,84513,94183
2006,11,Audit Commission,024,,"Agriculture, Fisheries and Conservation Department",,,,,,2836,2923,3079,2909
2006,11,Services to trading funds and subvented projects,025,025,Architectural Services Department,,,,,,5997,4403,7126,4776
2006,11,Others,025,030,Architectural Services Department,,,,,,817,386,737,737
2006,11,Sub-total,025,030,Architectural Services Department,,,,,,6814,4789,7863,5513
2006,11,Census and Statistics Department,026,,Architectural Services Department,,,,,,9759,10640,11657,11924
2006,11,Civil Aid Service,027,,Architectural Services Department,,,,,,130,112,112,112
2006,11,Services to the Airport Authority,028,010,Civil Aviation Department,,,,,,622600,640038,637576,643069
2006,11,Aircraft en route navigation charges,028,020,Civil Aviation Department,,,,,,153705,165362,170070,179473
2006,11,Licences,028,030,Civil Aviation Department,,,,,,55485,56124,60070,60865
2006,11,Others,028,040,Civil Aviation Department,,,,,,1481,1184,1175,1243
2006,11,Sub-total,028,040,Civil Aviation Department,,,,,,833271,862708,868891,884650
2006,11,Recovery other than cost of raw materials for correctional services industries,030,010,Correctional Services Department,,,,,,655,450,335,300
2006,11,Laundry charges,030,015,Correctional Services Department,,,,,,2964,2953,2955,2955
2006,11,Others,030,020,Correctional Services Department,,,,,,290,265,264,264
2006,11,Sub-total,030,020,Correctional Services Department,,,,,,3909,3668,3554,3519
2006,11,Import and export declarations,031,010,Customs and Excise Department,,,,,,930088,997075,992203,1024434
2006,11,Bonded warehouse supervision charges,031,020,Customs and Excise Department,,,,,,339,349,461,379
2006,11,Clothing industry training levy service charges,031,030,Customs and Excise Department,,,,,,867,867,738,738
2006,11,Denaturing fees,031,040,Customs and Excise Department,,,,,,155,154,163,163
2006,11,Import and export licences,031,071,Customs and Excise Department,,,,,,2504,2495,2538,2538
2006,11,Warehouse licences,031,072,Customs and Excise Department,,,,,,452,473,501,490
2006,11,Miscellaneous licences,031,080,Customs and Excise Department,,,,,,1462,1246,1509,1491
2006,11,Storage fees,031,090,Customs and Excise Department,,,,,,7,7,40,17
2006,11,Others,031,100,Customs and Excise Department,,,,,,20405,17095,20748,20707
2006,11,Sub-total,031,100,Customs and Excise Department,,,,,,956279,1019761,1018901,1050957
2006,11,Hong Kong companies registration fees,032,010,Companies Registry,,,,,,57801,56976,58656,59166
2006,11,Works executed on private account,033,010,Civil Engineering and Development Department,,,,,,685,277107,1103,280698
2006,11,"Dangerous goods, mining and prospecting licences",033,011,Civil Engineering and Development Department,,,,,,1295,1740,1740,1333
2006,11,Explosives permit and storage fees,033,012,Civil Engineering and Development Department,,,,,,16149,15000,15000,8684
2006,11,Mud disposal,033,013,Civil Engineering and Development Department,,,,,,10357,3050,5200,3150
2006,11,Disposal of construction waste at public fill reception facilities,033,014,Civil Engineering and Development Department,,,,,,,13500,,32000
2006,11,Others,033,030,Civil Engineering and Development Department,,,,,,318,343,212,160
2006,11,Sub-total,033,030,Civil Engineering and Development Department,,,,,,28804,310740,23255,326025
2006,11,"Dangerous drugs, pharmacy, poisons and other licences",037,010,Department of Health,,,,,,31491,20427,16263,18624
2006,11,Out-patient charges,037,030,Department of Health,,,,,,32464,35780,34674,34784
2006,11,Dental charges,037,040,Department of Health,,,,,,9342,9866,9850,9450
2006,11,"Medical and health charges other than hospital, out-patient and dental charges",037,050,Department of Health,,,,,,22682,24473,25639,25943
2006,11,Registrations and certificates of medical and supplementary medical professionals,037,060,Department of Health,,,,,,19676,21604,21043,21920
2006,11,Others,037,070,Department of Health,,,,,,728,593,578,547
2006,11,Sub-total,037,070,Department of Health,,,,,,116383,112743,108047,111268
2006,11,Works executed on private account,039,010,Drainage Services Department,,,,,,257,69,102,100
2006,11,Others,039,030,Drainage Services Department,,,,,,1044,1256,958,943
2006,11,Sub-total,039,030,Drainage Services Department,,,,,,1301,1325,1060,1043
2006,11,Services to Electrical and Mechanical Services Trading Fund,042,025,Electrical and Mechanical Services Department,,,,,,31800,34411,30303,30674
2006,11,"Registration, certification and permit fees",042,027,Electrical and Mechanical Services Department,,,,,,44891,36025,35498,31628
2006,11,Others,042,030,Electrical and Mechanical Services Department,,,,,,13,15,11,11
2006,11,Sub-total,042,030,Electrical and Mechanical Services Department,,,,,,76704,70451,65812,62313
2006,11,"Dangerous goods, mining and prospecting licences",043,011,Civil Engineering Department,,,,,,359,,,
2006,11,Explosives permit and storage fees,043,012,Civil Engineering Department,,,,,,4948,,,
2006,11,Others,043,030,Civil Engineering Department,,,,,,2141,,,
2006,11,Sub-total,043,030,Civil Engineering Department,,,,,,7448,,,
2006,11,Chemical waste charging scheme,044,010,Environmental Protection Department,,,,,,40610,43000,40000,40000
2006,11,MARPOL waste charging scheme,044,015,Environmental Protection Department,,,,,,21521,24000,20000,20000
2006,11,Waste disposal charges,044,017,Environmental Protection Department,,,,,,6557,11335,7600,16600
2006,11,Licence and permit fees,044,020,Environmental Protection Department,,,,,,9253,9475,8158,9611
2006,11,Others,044,030,Environmental Protection Department,,,,,,1743,368,400,329
2006,11,Sub-total,044,030,Environmental Protection Department,,,,,,79684,88178,76158,86540
2006,11,Dangerous goods licences,045,010,Fire Services Department,,,,,,9009,8574,9640,9640
2006,11,Official certificates and fire reports,045,012,Fire Services Department,,,,,,5097,4933,5256,5256
2006,11,Others,045,020,Fire Services Department,,,,,,560,507,598,598
2006,11,Sub-total,045,020,Fire Services Department,,,,,,14666,14014,15494,15494
2006,11,Government Secretariat: Office of the Government Chief Information Officer,047,,Fire Services Department,,,,,,12367,3743,3997,2886
2006,11,Services to the Hospital Authority,048,015,Government Laboratory,,,,,,2993,2496,15285,7515
2006,11,Others,048,020,Government Laboratory,,,,,,5407,5483,5192,6022
2006,11,Sub-total,048,020,Government Laboratory,,,,,,8400,7979,20477,13537
2006,11,Licences and permits,049,010,Food and Environmental Hygiene Department,,,,,,224674,249595,246653,245320
2006,11,Meat inspection,049,020,Food and Environmental Hygiene Department,,,,,,29724,30425,27909,27720
2006,11,Cemeteries and crematoria,049,030,Food and Environmental Hygiene Department,,,,,,65589,65000,60167,68867
2006,11,Others,049,040,Food and Environmental Hygiene Department,,,,,,5088,5060,2320,3213
2006,11,Sub-total,049,040,Food and Environmental Hygiene Department,,,,,,325075,350080,337049,345120
2006,11,Management and air conditioning charges,051,010,Government Property Agency,,,,,,126135,70421,79511,69538
2006,11,Others,051,020,Government Property Agency,,,,,,3429,3725,3886,3794
2006,11,Sub-total,051,020,Government Property Agency,,,,,,129564,74146,83397,73332
2006,11,Printing services,059,010,Government Logistics Department,,,,,,222476,191128,205363,205363
2006,11,Advertisements,059,020,Government Logistics Department,,,,,,37270,27036,26784,22485
2006,11,Government transport,059,030,Government Logistics Department,,,,,,18190,16563,16116,16116
2006,11,Others,059,040,Government Logistics Department,,,,,,14488,10005,12161,10941
2006,11,Sub-total,059,040,Government Logistics Department,,,,,,292424,244732,260424,254905
2006,11,Works executed on private account,060,010,Highways Department,,,,,,1582,1000,2000,1500
2006,11,Excavation permits,060,020,Highways Department,,,,,,82001,127300,124500,134300
2006,11,Others,060,030,Highways Department,,,,,,27433,1459,1550,1470
2006,11,Sub-total,060,030,Highways Department,,,,,,111016,129759,128050,137270
2006,11,Guesthouse licences,063,015,Home Affairs Department,,,,,,4570,8571,8926,4920
2006,11,Clubhouse certificates,063,016,Home Affairs Department,,,,,,13072,12511,12789,13499
2006,11,Karaoke establishments licences and permits,063,020,Home Affairs Department,,,,,,43,48,50,54
2006,11,Others,063,030,Home Affairs Department,,,,,,1051,1107,1182,1286
2006,11,Sub-total,063,030,Home Affairs Department,,,,,,18736,22237,22947,19759
2006,11,Chinese nationality applications,070,012,Immigration Department,,,,,,3139,3910,4749,7179
2006,11,Travel documents,070,020,Immigration Department,,,,,,178900,219484,166442,186562
2006,11,"Visas, entry permits and extension of stay",070,030,Immigration Department,,,,,,90108,97312,95220,102563
2006,11,Certification fees,070,040,Immigration Department,,,,,,3166,2990,4383,4891
2006,11,Replacement of identity cards,070,060,Immigration Department,,,,,,51032,49009,47533,45049
2006,11,Births and deaths registration fees,070,070,Immigration Department,,,,,,24945,24892,26778,28045
2006,11,Marriage registration fees,070,080,Immigration Department,,,,,,70269,67506,68321,73244
2006,11,Others,070,090,Immigration Department,,,,,,16295,14966,26467,26681
2006,11,Sub-total,070,090,Immigration Department,,,,,,437854,480069,439893,474214
2006,11,Sale of publications,074,010,Information Services Department,,,,,,12797,9954,10073,10073
2006,11,Others,074,020,Information Services Department,,,,,,929,888,2175,880
2006,11,Sub-total,074,020,Information Services Department,,,,,,13726,10842,12248,10953
2006,11,Business registration fees,076,010,Inland Revenue Department,,,,,,1348702,1400000,1450000,1450000
2006,11,Others,076,020,Inland Revenue Department,,,,,,15042,15546,14284,16753
2006,11,Sub-total,076,020,Inland Revenue Department,,,,,,1363744,1415546,1464284,1466753
2006,11,Patents fees,078,010,Intellectual Property Department,,,,,,15275,13324,13774,13827
2006,11,Trade marks fees,078,020,Intellectual Property Department,,,,,,79828,69725,73560,72171
2006,11,Registered designs fees,078,030,Intellectual Property Department,,,,,,7575,7368,7704,7740
2006,11,Others,078,040,Intellectual Property Department,,,,,,25,40,55,55
2006,11,Sub-total,078,040,Intellectual Property Department,,,,,,102703,90457,95093,93793
2006,11,Commission,080,010,Judiciary,,,,,,7728,8373,14040,14040
2006,11,Court fees,080,020,Judiciary,,,,,,170296,167292,178875,116130
2006,11,Possession,080,030,Judiciary,,,,,,764,710,680,680
2006,11,Others,080,040,Judiciary,,,,,,13157,13030,13660,13430
2006,11,Sub-total,080,040,Judiciary,,,,,,191945,189405,207255,144280
2006,11,Buildings Ordinance fees,082,010,Buildings Department,,,,,,151662,135519,168202,166296
2006,11,Works executed on private account,082,020,Buildings Department,,,,,,279,140,50,50
2006,11,Others,082,030,Buildings Department,,,,,,831,541,525,442
2006,11,Sub-total,082,030,Buildings Department,,,,,,152772,136200,168777,166788
2006,11,Labour Department,090,,Buildings Department,,,,,,25103,22823,23397,21003
2006,11,Administrative and legal land services,091,010,Lands Department,,,,,,31846,33148,33420,31675
2006,11,Lands Department consent fees and Government lease fees,091,012,Lands Department,,,,,,6899,9821,8064,7489
2006,11,Administrative fees for conveyancing services for FSI,091,013,Lands Department,,,,,,130,120,120,120
2006,11,Excavation permits,091,020,Lands Department,,,,,,8577,8191,9448,9445
2006,11,Works executed on private account,091,040,Lands Department,,,,,,364,250,542,551
2006,11,Services to KCRC,091,042,Lands Department,,,,,,38820,28219,59129,44963
2006,11,Services to MTRCL,091,046,Lands Department,,,,,,8365,4229,8399,6722
2006,11,Others,091,050,Lands Department,,,,,,20245,19448,17988,19477
2006,11,Sub-total,091,050,Lands Department,,,,,,115246,103426,137110,120442
2006,11,Department of Justice,092,,Lands Department,,,,,,8751,5179,2494,1890
2006,11,Legal Aid Department,094,,Lands Department,,,,,,200313,218348,179000,173000
2006,11,Admission and hire charges,095,010,Leisure and Cultural Services Department,,,,,,531282,505394,510994,510434
2006,11,Programme entry fees for recreational and sports activities,095,020,Leisure and Cultural Services Department,,,,,,36704,36949,37494,37910
2006,11,Licences,095,030,Leisure and Cultural Services Department,,,,,,674,746,716,716
2006,11,Others,095,040,Leisure and Cultural Services Department,,,,,,34667,32442,34475,28206
2006,11,Sub-total,095,040,Leisure and Cultural Services Department,,,,,,603327,575531,583679,577266
2006,11,Anchorage,100,010,Marine Department,,,,,,29313,32526,31000,19000
2006,11,Buoy,100,020,Marine Department,,,,,,28714,29630,28875,28200
2006,11,Permit fees,100,030,Marine Department,,,,,,,134520,113797,78922
2006,11,Cargo working area charges,100,040,Marine Department,,,,,,154222,157400,161558,166234
2006,11,Examination and registration fees,100,050,Marine Department,,,,,,61193,72077,68880,75210
2006,11,Vessel licences,100,070,Marine Department,,,,,,32175,32000,32410,30800
2006,11,Port and light dues,100,080,Marine Department,,,,,,209497,192000,219000,210000
2006,11,Port clearance fees,100,090,Marine Department,,,,,,22118,21860,22160,22600
2006,11,Survey fees,100,100,Marine Department,,,,,,27185,20322,27098,20704
2006,11,Others,100,110,Marine Department,,,,,,116564,2552,4868,4319
2006,11,Sub-total,100,110,Marine Department,,,,,,680981,694887,709646,655989
2006,11,Territory Development Department,110,,Marine Department,,,,,,108,,,
2006,11,Bankruptcy,116,010,Official Receiver’s Office,,,,,,118006,79200,100600,94800
2006,11,Liquidation,116,020,Official Receiver’s Office,,,,,,32608,47200,53100,57700
2006,11,Others,116,030,Official Receiver’s Office,,,,,,702,600,500,500
2006,11,Sub-total,116,030,Official Receiver’s Office,,,,,,151316,127000,154200,153000
2006,11,Certificates of no criminal record,122,010,Hong Kong Police Force,,,,,,4344,4344,4805,4805
2006,11,Establishments and trades licences,122,020,Hong Kong Police Force,,,,,,1166,1405,1353,1252
2006,11,Security personnel permits,122,025,Hong Kong Police Force,,,,,,8443,9236,9286,9286
2006,11,Others,122,030,Hong Kong Police Force,,,,,,5436,5942,5091,4939
2006,11,Sub-total,122,030,Hong Kong Police Force,,,,,,19389,20927,20535,20282
2006,11,Translation and interpretation services,143,010,Government Secretariat: Civil Service Bureau,,,,,,5756,6365,6153,6056
2006,11,Training and development services,143,020,Government Secretariat: Civil Service Bureau,,,,,,1661,1975,1111,1111
2006,11,Others,143,030,Government Secretariat: Civil Service Bureau,,,,,,5,512,427,501
2006,11,Sub-total,143,030,Government Secretariat: Civil Service Bureau,,,,,,7422,8852,7691,7668
2006,11,Government Secretariat: Economic Development and Labour Bureau (Economic Development Branch),145,,Government Secretariat: Civil Service Bureau,,,,,,7986,9135,8746,8900
2006,11,Insurance companies,148,010,Government Secretariat: Financial Services and the Treasury Bureau (Financial Services Branch),,,,,,42569,43250,42114,42114
2006,11,Others,148,030,Government Secretariat: Financial Services and the Treasury Bureau (Financial Services Branch),,,,,,13,10,11,4
2006,11,Sub-total,148,030,Government Secretariat: Financial Services and the Treasury Bureau (Financial Services Branch),,,,,,42582,43260,42125,42118
2006,11,Security companies,151,010,Government Secretariat: Security Bureau,,,,,,14506,16264,15584,15190
2006,11,Others,151,090,Government Secretariat: Security Bureau,,,,,,197,1,21,21
2006,11,Sub-total,151,090,Government Secretariat: Security Bureau,,,,,,14703,16265,15605,15211
2006,11,Government Secretariat: Innovation and Technology Commission,155,,Government Secretariat: Security Bureau,,,,,,4992,5189,5390,5338
2006,11,School fees for senior secondary classes,156,011,Government Secretariat: Education and Manpower Bureau,,,,,,70957,72299,72253,71888
2006,11,School fees for adult education courses,156,015,Government Secretariat: Education and Manpower Bureau,,,,,,4139,630,581,
2006,11,Grant and subsidised schools provident funds—supervision fees,156,020,Government Secretariat: Education and Manpower Bureau,,,,,,3619,3448,3469,3517
2006,11,Others,156,030,Government Secretariat: Education and Manpower Bureau,,,,,,3495,2976,3261,2936
2006,11,Sub-total,156,030,Government Secretariat: Education and Manpower Bureau,,,,,,82210,79353,79564,78341
2006,11,Radio Television Hong Kong,160,,Government Secretariat: Education and Manpower Bureau,,,,,,416,263,512,512
2006,11,Rating and Valuation Department,162,,Government Secretariat: Education and Manpower Bureau,,,,,,3526,2925,4071,4097
2006,11,Services to the Airport Authority,168,010,Hong Kong Observatory,,,,,,76999,79570,79570,81610
2006,11,Others,168,020,Hong Kong Observatory,,,,,,1261,1482,1554,1538
2006,11,Sub-total,168,020,Hong Kong Observatory,,,,,,78260,81052,81124,83148
2006,11,Traffic Accident Victims Assistance Scheme administration fee,170,010,Social Welfare Department,,,,,,13107,12870,13148,13213
2006,11,Others,170,020,Social Welfare Department,,,,,,3597,3537,3508,3576
2006,11,Sub-total,170,020,Social Welfare Department,,,,,,16704,16407,16656,16789
2006,11,Student Financial Assistance Agency,173,,Social Welfare Department,,,,,,12759,16608,16557,20999
2006,11,Entertainment licences,180,010,Television and Entertainment Licensing Authority,,,,,,18001,18659,18012,18281
2006,11,Film censorship fees,180,020,Television and Entertainment Licensing Authority,,,,,,2806,2800,2781,2564
2006,11,Broadcasting licences,180,025,Television and Entertainment Licensing Authority,,,,,,30510,29555,34018,31032
2006,11,Others,180,030,Television and Entertainment Licensing Authority,,,,,,1361,1415,1700,1664
2006,11,Sub-total,180,030,Television and Entertainment Licensing Authority,,,,,,52678,52429,56511,53541
2006,11,Application fees for certificates of origin,181,010,Trade and Industry Department,,,,,,6787,5430,4725,5304
2006,11,Subscription to Notice to Exporters,181,020,Trade and Industry Department,,,,,,39,,,
2006,11,Application fees for textile export licences,181,030,Trade and Industry Department,,,,,,81483,7044,3728,3803
2006,11,Others,181,040,Trade and Industry Department,,,,,,72624,68107,69858,70598
2006,11,Sub-total,181,040,Trade and Industry Department,,,,,,160933,80581,78311,79705
2006,11,Vehicle and driving licences,186,010,Transport Department,,,,,,2677171,2728196,2735959,2769548
2006,11,"Transfer of vehicle and registration mark, driving test and permits",186,030,Transport Department,,,,,,264085,260620,228786,229207
2006,11,Traffic Accident Victims Assistance Scheme administration fee,186,040,Transport Department,,,,,,1205,1177,1146,1156
2006,11,Vehicle examination fees,186,050,Transport Department,,,,,,59013,60623,60437,60524
2006,11,Personalized vehicle registration mark,186,055,Transport Department,,,,,,,17500,,52500
2006,11,Others,186,060,Transport Department,,,,,,10191,11079,11769,10978
2006,11,Sub-total,186,060,Transport Department,,,,,,3011665,3079195,3038097,3123913
2006,11,Differences in exchange,188,030,Treasury,,,,,,,15,15,15
2006,11,Others,188,040,Treasury,,,,,,44409,41515,37998,38998
2006,11,Sub-total,188,040,Treasury,,,,,,44409,41530,38013,39013
2006,11,Other bureaux/departments,200,,Treasury,,,,,,6653,6165,7435,7423
2006,11,Total,,,,,,,,,10793356,11107736,10897412,11228794
2006,21,Operational expenses,000,,Recurrent,,,,,,60397,59006,62657,72296
2006,21,"Total, Recurrent",,,,,,,,,60397,59006,62657,72296
2006,21,"Total, Operating Account",,,,,,,,,60397,59006,62657,72296
2006,21,Total Expenditure,,,,,,,,,60397,59006,62657,72296
2006,22,Operational expenses,000,,Recurrent,,,,,,661251,660201,653556,693568
2006,22,"Total, Recurrent",,,,,,,,,661251,660201,653556,693568
2006,22,General non-recurrent,700,,Non-Recurrent,,,,,,73460,17133,86261,243377
2006,22,Minor conservation projects and studies (block vote),700,,Non-Recurrent,,,,,,6450,,,
2006,22,"Total, Non-Recurrent",,,,,,,,,79910,17133,86261,243377
2006,22,"Total, Operating Account",,,,,,,,,741161,677334,739817,936945
2006,22,Works,600,,"Plant, Equipment and Works",,,,,,5754,8312,7297,6040
2006,22,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,5135,4260,4255,744
2006,22,Minor irrigation works in the New Territories (block vote),609,,"Plant, Equipment and Works",,,,,,607,1400,1400,1400
2006,22,Minor recreational facilities and roadworks in country parks (block vote),610,,"Plant, Equipment and Works",,,,,,7126,8644,8644,8644
2006,22,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,1588,3122,3867,2563
2006,22,"Total, Plant, Equipment and Works",,,,,,,,,20210,25738,25463,19391
2006,22,"Total, Capital Account",,,,,,,,,20210,25738,25463,19391
2006,22,Total Expenditure,,,,,,,,,761371,703072,765280,956336
2006,23,Operational expenses,000,,Recurrent,,,,,,60770,59788,60349,59000
2006,23,"Total, Recurrent",,,,,,,,,60770,59788,60349,59000
2006,23,"Total, Operating Account",,,,,,,,,60770,59788,60349,59000
2006,23,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,522,,,
2006,23,"Total, Plant, Equipment and Works",,,,,,,,,522,,,
2006,23,"Total, Capital Account",,,,,,,,,522,,,
2006,23,Total Expenditure,,,,,,,,,61292,59788,60349,59000
2006,24,Operational expenses,000,,Recurrent,,,,,,117441,115379,113471,115872
2006,24,"Total, Recurrent",,,,,,,,,117441,115379,113471,115872
2006,24,"Total, Operating Account",,,,,,,,,117441,115379,113471,115872
2006,24,Total Expenditure,,,,,,,,,117441,115379,113471,115872
2006,25,Operational expenses,000,,Recurrent,,,,,,1396842,1380584,1366877,1348543
2006,25,"Total, Recurrent",,,,,,,,,1396842,1380584,1366877,1348543
2006,25,General non-recurrent,,,Non-Recurrent,,,,,,924,,,
2006,25,"Total, Non-Recurrent",,,,,,,,,924,,,
2006,25,"Total, Operating Account",,,,,,,,,1397766,1380584,1366877,1348543
2006,25,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,580,,,1044
2006,25,"Plant, vehicles and equipment",661,,"Plant, Equipment and Works",,,,,,2436,,,
2006,25,"Total, Plant, Equipment and Works",,,,,,,,,3016,,,1044
2006,25,"Total, Capital Account",,,,,,,,,3016,,,1044
2006,25,Total Expenditure,,,,,,,,,1400782,1380584,1366877,1349587
2006,26,Operational expenses,000,,Recurrent,,,,,,462316,499035,476944,529519
2006,26,"Total, Recurrent",,,,,,,,,462316,499035,476944,529519
2006,26,"Total, Operating Account",,,,,,,,,462316,499035,476944,529519
2006,26,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,70,43,10,33
2006,26,"Total, Plant, Equipment and Works",,,,,,,,,70,43,10,33
2006,26,"Total, Capital Account",,,,,,,,,70,43,10,33
2006,26,Total Expenditure,,,,,,,,,462386,499078,476954,529552
2006,27,Operational expenses,000,,Recurrent,,,,,,73616,73009,72600,72500
2006,27,"Total, Recurrent",,,,,,,,,73616,73009,72600,72500
2006,27,"Total, Operating Account",,,,,,,,,73616,73009,72600,72500
2006,27,Total Expenditure,,,,,,,,,73616,73009,72600,72500
2006,28,Operational expenses,000,,Recurrent,,,,,,585805,633462,624776,622986
2006,28,Airport insurance,170,,Recurrent,,,,,,12887,13037,12100,12733
2006,28,"Total, Recurrent",,,,,,,,,598692,646499,636876,635719
2006,28,General non-recurrent,700,,Non-Recurrent,,,,,,1807,1791,2137,250
2006,28,"Total, Non-Recurrent",,,,,,,,,1807,1791,2137,250
2006,28,"Total, Operating Account",,,,,,,,,600499,648290,639013,635969
2006,28,Total Expenditure,,,,,,,,,600499,648290,639013,635969
