2011,6,Other royalties and concessions,202,,,,,,,,421970,443560,593967,613621
2011,6,Total,,,,,,,,,1596610,2166300,2381404,2410173
2011,7,"Government land licences, government rents (other than those charged at 3% of rateable values in accordance with the Government Rent (Assessment and Collection) Ordinance (Cap. 515) ) and rents from short term tenancies",010,,,,,,,,1747793,1724195,1690643,1774516
2011,7,Rents from government quarters,020,,,,,,,,723458,701515,682565,671949
2011,7,Rents from government properties,030,,,,,,,,1142489,1260987,1237536,1257759
2011,7,Investment income and interest,040,,,,,,,,17892185,15564000,17821179,19283000
2011,7,Returns on equity investments in statutory agencies/corporations,060,,,,,,,,3119833,3480989,5802380,4905967
2011,7,Recovery from Housing Authority under current financial arrangement,080,,,,,,,,864100,118472,142205,142075
2011,7,Government rents charged at 3% of rateable values in accordance with the Government Rent (Assessment and Collection) Ordinance (Cap. 515),090,,,,,,,,5867677,6004000,6224000,6927000
2011,7,Total,,,,,,,,,31357535,28854158,33600508,34962266
2011,9,Repayments of loans and advances,010,,,,,,,,791,143,179,
2011,9,Pension contributions,020,,,,,,,,14023,12933,12337,11405
2011,9,Recovery of salaries and staff on-costs,030,,,,,,,,2144139,2216066,2161260,2191708
2011,9,Light and fuel in government buildings,040,,,,,,,,26638,26830,26881,27086
2011,9,Recovery of overpayments and losses,050,,,,,,,,914507,411654,416877,355698
2011,9,Transfers from Funds,080,,,,,,,,,,,1800000
2011,9,Other receipts,090,,,,,,,,5945633,1697128,1260975,1323310
2011,9,Payments in lieu of profits tax,110,001,Payments made by Trading Funds,,,,,,174712,68857,232670,122205
2011,9,Payments for “insurance” premium,110,002,Payments made by Trading Funds,,,,,,3107,3082,3082,3078
2011,9,Reimbursements by trading funds arising from policy on “insurance”,110,003,Payments made by Trading Funds,,,,,,26,188,229,191
2011,9,Total,,003,,,,,,,9223576,4436881,4114490,5834681
2011,10,Berthing fee,040,010,Marine ferry terminals,,,,,,47676,57307,50923,54326
2011,10,Embarkation fee,040,020,Marine ferry terminals,,,,,,128395,128941,144758,149505
2011,10,Others,040,030,Marine ferry terminals,,,,,,6913,7127,6910,6919
2011,10,Sub-total,040,030,Marine ferry terminals,,,,,,182984,193375,202591,210750
2011,10,Chargeable water,070,010,Waterworks,,,,,,2491308,2467200,2526200,2554000
2011,10,Fees and licences,070,020,Waterworks,,,,,,13269,13760,13760,13760
2011,10,Others,070,040,Waterworks,,,,,,8354,12000,13774,11636
2011,10,Sub-total,070,040,Waterworks,,,,,,2512931,2492960,2553734,2579396
2011,10,Sewage charge,080,010,Sewage services,,,,,,551109,606500,603400,667300
2011,10,Trade effluent surcharge,080,020,Sewage services,,,,,,188830,185100,194200,195200
2011,10,Others,080,030,Sewage services,,,,,,1981,2536,2713,2740
2011,10,Sub-total,080,030,Sewage services,,,,,,741920,794136,800313,865240
2011,10,Total,,030,,,,,,,3437835,3480471,3556638,3655386
2011,11,Markets,022,010,"Agriculture, Fisheries and Conservation Department",,,,,,57195,68707,68021,67989
2011,11,Agricultural services and products,022,020,"Agriculture, Fisheries and Conservation Department",,,,,,438,595,520,590
2011,11,Others,022,030,"Agriculture, Fisheries and Conservation Department",,,,,,30578,29694,30285,30290
2011,11,Sub-total,022,030,"Agriculture, Fisheries and Conservation Department",,,,,,88211,98996,98826,98869
2011,11,Audit Commission,024,,"Agriculture, Fisheries and Conservation Department",,,,,,8959,9194,8911,9227
2011,11,Services to trading funds and subvented projects,025,025,Architectural Services Department,,,,,,10181,5907,7739,4743
2011,11,Others,025,030,Architectural Services Department,,,,,,377,362,561,561
2011,11,Sub-total,025,030,Architectural Services Department,,,,,,10558,6269,8300,5304
2011,11,Census and Statistics Department,026,,Architectural Services Department,,,,,,14835,10503,8485,9006
2011,11,Civil Aid Service,027,,Architectural Services Department,,,,,,156,124,84,124
2011,11,Services to the Airport Authority,028,010,Civil Aviation Department,,,,,,660040,676483,674850,692560
2011,11,Aircraft en route navigation charges,028,020,Civil Aviation Department,,,,,,179651,176602,201119,216465
2011,11,Licences,028,030,Civil Aviation Department,,,,,,60315,66316,66830,67528
2011,11,Others,028,040,Civil Aviation Department,,,,,,1102,1182,1037,1066
2011,11,Sub-total,028,040,Civil Aviation Department,,,,,,901108,920583,943836,977619
2011,11,Recovery other than cost of raw materials for correctional services industries,030,010,Correctional Services Department,,,,,,292,200,498,510
2011,11,Laundry charges,030,015,Correctional Services Department,,,,,,2978,3006,2965,2965
2011,11,Others,030,020,Correctional Services Department,,,,,,366,398,236,236
2011,11,Sub-total,030,020,Correctional Services Department,,,,,,3636,3604,3699,3711
2011,11,Import and export declarations,031,010,Customs and Excise Department,,,,,,1235897,1226134,1463182,1486595
2011,11,Bonded warehouse supervision charges,031,020,Customs and Excise Department,,,,,,298,296,317,339
2011,11,Clothing industry training levy service charges,031,030,Customs and Excise Department,,,,,,317,317,112,112
2011,11,Denaturing fees,031,040,Customs and Excise Department,,,,,,1237,1272,1442,1442
2011,11,Import and export licences,031,071,Customs and Excise Department,,,,,,1855,1762,1994,2012
2011,11,Warehouse licences,031,072,Customs and Excise Department,,,,,,616,597,664,665
2011,11,Miscellaneous licences,031,080,Customs and Excise Department,,,,,,1356,1331,1471,1456
2011,11,Storage fees,031,090,Customs and Excise Department,,,,,,,1,1,1
2011,11,Others,031,100,Customs and Excise Department,,,,,,12453,18004,20419,17097
2011,11,Sub-total,031,100,Customs and Excise Department,,,,,,1254029,1249714,1489602,1509719
2011,11,Hong Kong companies registration fees,032,010,Companies Registry,,,,,,88664,81257,110969,113008
2011,11,Works executed on private account,033,010,Civil Engineering and Development Department,,,,,,514,100950,31959,8426
2011,11,"Dangerous goods, mining and prospecting licences",033,011,Civil Engineering and Development Department,,,,,,1206,2400,1780,2100
2011,11,Explosives permit and storage fees,033,012,Civil Engineering and Development Department,,,,,,8772,26000,21000,28580
2011,11,Mud disposal,033,013,Civil Engineering and Development Department,,,,,,6862,9435,9225,8590
2011,11,Disposal of construction waste at public fill reception facilities,033,014,Civil Engineering and Development Department,,,,,,158391,220000,220000,330000
2011,11,Others,033,030,Civil Engineering and Development Department,,,,,,193,246,413,394
2011,11,Sub-total,033,030,Civil Engineering and Development Department,,,,,,175938,359031,284377,378090
2011,11,"Dangerous drugs, pharmacy, poisons and other licences",037,010,Department of Health,,,,,,23929,24602,24327,24808
2011,11,Out-patient charges,037,030,Department of Health,,,,,,32447,32467,32224,32073
2011,11,Dental charges,037,040,Department of Health,,,,,,8174,8168,8020,7820
2011,11,"Medical and health charges other than hospital, out-patient and dental charges",037,050,Department of Health,,,,,,29665,28313,29887,29985
2011,11,Registrations and certificates of medical and supplementary medical professionals,037,060,Department of Health,,,,,,25010,24206,25152,25549
2011,11,Others,037,070,Department of Health,,,,,,523,485,587,593
2011,11,Sub-total,037,070,Department of Health,,,,,,119748,118241,120197,120828
2011,11,Works executed on private account,039,010,Drainage Services Department,,,,,,1,24,25,20
2011,11,Others,039,030,Drainage Services Department,,,,,,841,737,875,865
2011,11,Sub-total,039,030,Drainage Services Department,,,,,,842,761,900,885
2011,11,Services to Electrical and Mechanical Services Trading Fund,042,025,Electrical and Mechanical Services Department,,,,,,30299,33680,33680,34858
2011,11,"Registration, certification and permit fees",042,027,Electrical and Mechanical Services Department,,,,,,36343,49056,49615,40215
2011,11,Others,042,030,Electrical and Mechanical Services Department,,,,,,12,20,20,20
2011,11,Sub-total,042,030,Electrical and Mechanical Services Department,,,,,,66654,82756,83315,75093
2011,11,Chemical waste charging scheme,044,010,Environmental Protection Department,,,,,,29134,29000,26500,26800
2011,11,MARPOL waste charging scheme,044,015,Environmental Protection Department,,,,,,37723,45000,16000,14500
2011,11,Waste disposal charges,044,017,Environmental Protection Department,,,,,,55907,54000,58000,58000
2011,11,Licence and permit fees,044,020,Environmental Protection Department,,,,,,9492,9429,10086,9911
2011,11,Producer Responsibility Scheme,044,025,Environmental Protection Department,,,,,,13112,26000,24600,24600
2011,11,Others,044,030,Environmental Protection Department,,,,,,1733,387,281,296
2011,11,Sub-total,044,030,Environmental Protection Department,,,,,,147101,163816,135467,134107
2011,11,Dangerous goods licences,045,010,Fire Services Department,,,,,,10596,10244,10036,10036
2011,11,Official certificates and fire reports,045,012,Fire Services Department,,,,,,6035,5803,6772,6772
2011,11,Others,045,020,Fire Services Department,,,,,,951,1103,724,724
2011,11,Sub-total,045,020,Fire Services Department,,,,,,17582,17150,17532,17532
2011,11,Government Secretariat: Office of the Government Chief Information Officer,047,,Fire Services Department,,,,,,6072,5987,6938,6551
2011,11,Services to the Hospital Authority,048,015,Government Laboratory,,,,,,6499,7219,6399,6076
2011,11,Others,048,020,Government Laboratory,,,,,,5461,5912,6732,6884
2011,11,Sub-total,048,020,Government Laboratory,,,,,,11960,13131,13131,12960
2011,11,Licences and permits,049,010,Food and Environmental Hygiene Department,,,,,,130651,219587,243651,274318
2011,11,Meat inspection,049,020,Food and Environmental Hygiene Department,,,,,,22796,22864,23276,23276
2011,11,Cemeteries and crematoria,049,030,Food and Environmental Hygiene Department,,,,,,125516,61023,66924,65268
2011,11,Others,049,040,Food and Environmental Hygiene Department,,,,,,2666,9111,2953,4296
2011,11,Sub-total,049,040,Food and Environmental Hygiene Department,,,,,,281629,312585,336804,367158
2011,11,Management and air conditioning charges,051,010,Government Property Agency,,,,,,55732,67964,67091,67522
2011,11,Others,051,020,Government Property Agency,,,,,,7292,5273,4025,4166
2011,11,Sub-total,051,020,Government Property Agency,,,,,,63024,73237,71116,71688
2011,11,Government Secretariat: Commerce and Economic Development Bureau (Communications and Technology Branch),055,,Government Property Agency,,,,,,595,700,800,850
2011,11,Printing services,059,010,Government Logistics Department,,,,,,239700,230000,227039,237000
2011,11,Advertisements,059,020,Government Logistics Department,,,,,,25607,22000,23099,22700
2011,11,Government transport,059,030,Government Logistics Department,,,,,,17040,18018,19791,19869
2011,11,Others,059,040,Government Logistics Department,,,,,,10034,9111,8089,8337
2011,11,Sub-total,059,040,Government Logistics Department,,,,,,292381,279129,278018,287906
2011,11,Works executed on private account,060,010,Highways Department,,,,,,624,3274,3057,2743
2011,11,Excavation permits,060,020,Highways Department,,,,,,120912,130505,128974,128859
2011,11,Others,060,030,Highways Department,,,,,,2374,1680,1680,1680
2011,11,Sub-total,060,030,Highways Department,,,,,,123910,135459,133711,133282
2011,11,Guesthouse licences,063,015,Home Affairs Department,,,,,,3907,4970,5046,7564
2011,11,Clubhouse certificates,063,016,Home Affairs Department,,,,,,14087,15039,12829,15151
2011,11,Karaoke establishments licences and permits,063,020,Home Affairs Department,,,,,,41,42,46,55
2011,11,Others,063,030,Home Affairs Department,,,,,,3055,3298,2949,2949
2011,11,Sub-total,063,030,Home Affairs Department,,,,,,21090,23349,20870,25719
2011,11,Chinese nationality applications,070,012,Immigration Department,,,,,,3414,3277,3218,2860
2011,11,Travel documents,070,020,Immigration Department,,,,,,189643,199878,228400,223232
2011,11,"Visas, entry permits and extension of stay",070,030,Immigration Department,,,,,,103110,116781,122350,127850
2011,11,Certification fees,070,040,Immigration Department,,,,,,8023,9208,9335,11159
2011,11,Replacement of identity cards,070,060,Immigration Department,,,,,,37255,37225,36543,37891
2011,11,Births and deaths registration fees,070,070,Immigration Department,,,,,,38516,39444,39727,42272
2011,11,Marriage registration fees,070,080,Immigration Department,,,,,,59706,54291,56729,58283
2011,11,Others,070,090,Immigration Department,,,,,,16412,13332,12786,12422
2011,11,Sub-total,070,090,Immigration Department,,,,,,456079,473436,509088,515969
2011,11,Sale of publications,074,010,Information Services Department,,,,,,6627,7565,6565,6265
2011,11,Others,074,020,Information Services Department,,,,,,468,510,450,440
2011,11,Sub-total,074,020,Information Services Department,,,,,,7095,8075,7015,6705
2011,11,Business registration fees,076,010,Inland Revenue Department,,,,,,578647,26000,38000,1100000
2011,11,Others,076,020,Inland Revenue Department,,,,,,16190,17562,16390,17513
2011,11,Sub-total,076,020,Inland Revenue Department,,,,,,594837,43562,54390,1117513
2011,11,Patents fees,078,010,Intellectual Property Department,,,,,,17800,17292,18164,18164
2011,11,Trade marks fees,078,020,Intellectual Property Department,,,,,,80224,84913,70394,70394
2011,11,Registered designs fees,078,030,Intellectual Property Department,,,,,,7292,7405,7783,7783
2011,11,Others,078,040,Intellectual Property Department,,,,,,104,59,64,64
2011,11,Sub-total,078,040,Intellectual Property Department,,,,,,105420,109669,96405,96405
2011,11,Commission,080,010,Judiciary,,,,,,8635,9615,9349,5317
2011,11,Court fees,080,020,Judiciary,,,,,,154125,168588,141965,141965
2011,11,Possession,080,030,Judiciary,,,,,,543,483,525,525
2011,11,Others,080,040,Judiciary,,,,,,12151,12041,12522,12512
2011,11,Sub-total,080,040,Judiciary,,,,,,175454,190727,164361,160319
2011,11,Buildings Ordinance fees,082,010,Buildings Department,,,,,,139288,163439,199340,196194
2011,11,Works executed on private account,082,020,Buildings Department,,,,,,156,104,90,90
2011,11,Others,082,030,Buildings Department,,,,,,1253,1024,986,1188
2011,11,Sub-total,082,030,Buildings Department,,,,,,140697,164567,200416,197472
2011,11,Labour Department,090,,Buildings Department,,,,,,21966,21905,21281,22072
2011,11,Administrative and legal land services,091,010,Lands Department,,,,,,56941,47238,49045,49074
2011,11,Lands Department consent fees and Government lease fees,091,012,Lands Department,,,,,,4138,2771,3187,2678
2011,11,Administrative fees for conveyancing services for FSI,091,013,Lands Department,,,,,,114,118,197,311
2011,11,Excavation permits,091,020,Lands Department,,,,,,10527,10436,10817,10876
2011,11,Works executed on private account,091,040,Lands Department,,,,,,523,275,313,300
2011,11,Services to KCRC,091,042,Lands Department,,,,,,5332,27221,,
2011,11,Services to MTRCL,091,046,Lands Department,,,,,,16990,47208,16293,72672
2011,11,Others,091,050,Lands Department,,,,,,20154,19399,21121,20315
2011,11,Sub-total,091,050,Lands Department,,,,,,114719,154666,100973,156226
2011,11,Department of Justice,092,,Lands Department,,,,,,5327,2333,5295,4371
2011,11,Legal Aid Department,094,,Lands Department,,,,,,191239,197969,250371,234046
2011,11,Admission and hire charges,095,010,Leisure and Cultural Services Department,,,,,,573685,563240,608395,586156
2011,11,Programme entry fees for recreational and sports activities,095,020,Leisure and Cultural Services Department,,,,,,37113,38288,38582,38398
2011,11,Licences,095,030,Leisure and Cultural Services Department,,,,,,634,653,609,609
2011,11,Others,095,040,Leisure and Cultural Services Department,,,,,,25559,26094,26713,26608
2011,11,Sub-total,095,040,Leisure and Cultural Services Department,,,,,,636991,628275,674299,651771
2011,11,Anchorage,100,010,Marine Department,,,,,,27865,30900,26600,26600
2011,11,Buoy,100,020,Marine Department,,,,,,22619,22650,20700,20700
2011,11,Permit fees,100,030,Marine Department,,,,,,104508,105580,110622,110630
2011,11,Cargo working area charges,100,040,Marine Department,,,,,,117026,120398,121318,121318
2011,11,Examination and registration fees,100,050,Marine Department,,,,,,69133,52529,85154,79213
2011,11,Vessel licences,100,070,Marine Department,,,,,,20315,27380,29700,32400
2011,11,Port and light dues,100,080,Marine Department,,,,,,230779,232056,248620,248620
2011,11,Port clearance fees,100,090,Marine Department,,,,,,14877,13100,12600,12600
2011,11,Survey fees,100,100,Marine Department,,,,,,27246,24011,22582,22582
2011,11,Others,100,110,Marine Department,,,,,,5395,4322,4735,4500
2011,11,Sub-total,100,110,Marine Department,,,,,,639763,632926,682631,679163
2011,11,Bankruptcy,116,010,Official Receiver’s Office,,,,,,94870,72990,88927,78982
2011,11,Liquidation,116,020,Official Receiver’s Office,,,,,,79063,31764,100487,100500
2011,11,Others,116,030,Official Receiver’s Office,,,,,,161,209,150,120
2011,11,Sub-total,116,030,Official Receiver’s Office,,,,,,174094,104963,189564,179602
2011,11,Certificates of no criminal record,122,010,Hong Kong Police Force,,,,,,3923,4057,4339,4339
2011,11,Establishments and trades licences,122,020,Hong Kong Police Force,,,,,,1283,1223,1203,1203
2011,11,Security personnel permits,122,025,Hong Kong Police Force,,,,,,9211,10778,8301,8301
2011,11,Others,122,030,Hong Kong Police Force,,,,,,5703,5650,5705,5705
2011,11,Sub-total,122,030,Hong Kong Police Force,,,,,,20120,21708,19548,19548
2011,11,Translation and interpretation services,143,010,Government Secretariat: Civil Service Bureau,,,,,,7889,7623,7199,7383
2011,11,Training and development services,143,020,Government Secretariat: Civil Service Bureau,,,,,,3007,3000,3017,3017
2011,11,Others,143,030,Government Secretariat: Civil Service Bureau,,,,,,214,452,570,455
2011,11,Sub-total,143,030,Government Secretariat: Civil Service Bureau,,,,,,11110,11075,10786,10855
2011,11,Insurance companies,148,010,Government Secretariat: Financial Services and the Treasury Bureau (Financial Services Branch),,,,,,42032,42260,41579,41579
2011,11,Others,148,030,Government Secretariat: Financial Services and the Treasury Bureau (Financial Services Branch),,,,,,6,6,4,4
2011,11,Sub-total,148,030,Government Secretariat: Financial Services and the Treasury Bureau (Financial Services Branch),,,,,,42038,42266,41583,41583
2011,11,Security companies,151,010,Government Secretariat: Security Bureau,,,,,,14602,15845,15222,14983
2011,11,Others,151,090,Government Secretariat: Security Bureau,,,,,,26,50,62,37
2011,11,Sub-total,151,090,Government Secretariat: Security Bureau,,,,,,14628,15895,15284,15020
2011,11,"Government Secretariat: Commerce and Economic Development Bureau (Commerce, Industry and Tourism Branch)",152,,Government Secretariat: Security Bureau,,,,,,1958,7209,7311,10202
2011,11,Government Secretariat: Innovation and Technology Commission,155,,Government Secretariat: Security Bureau,,,,,,7322,7975,7808,8459
2011,11,School fees for senior secondary classes,156,011,Government Secretariat: Education Bureau,,,,,,4,,,
2011,11,Grant and subsidised schools provident funds—supervision fees,156,020,Government Secretariat: Education Bureau,,,,,,3937,4764,4760,4592
2011,11,Others,156,030,Government Secretariat: Education Bureau,,,,,,3598,3720,3565,3424
2011,11,Sub-total,156,030,Government Secretariat: Education Bureau,,,,,,7539,8484,8325,8016
2011,11,Radio Television Hong Kong,160,,Government Secretariat: Education Bureau,,,,,,1064,834,960,960
2011,11,Rating and Valuation Department,162,,Government Secretariat: Education Bureau,,,,,,5281,5239,5290,5358
2011,11,Services to the Airport Authority,168,010,Hong Kong Observatory,,,,,,80124,84685,83048,87684
2011,11,Others,168,020,Hong Kong Observatory,,,,,,1504,1430,1445,1393
2011,11,Sub-total,168,020,Hong Kong Observatory,,,,,,81628,86115,84493,89077
2011,11,Traffic Accident Victims Assistance Scheme administration fee,170,010,Social Welfare Department,,,,,,15693,14741,15203,15050
2011,11,Others,170,020,Social Welfare Department,,,,,,4080,3627,3992,3974
2011,11,Sub-total,170,020,Social Welfare Department,,,,,,19773,18368,19195,19024
2011,11,Student Financial Assistance Agency,173,,Social Welfare Department,,,,,,22450,26448,26914,29846
2011,11,Entertainment licences,180,010,Television and Entertainment Licensing Authority,,,,,,17314,18820,18866,18491
2011,11,Film censorship fees,180,020,Television and Entertainment Licensing Authority,,,,,,2907,2753,3039,3039
2011,11,Broadcasting licences,180,025,Television and Entertainment Licensing Authority,,,,,,35970,35171,38406,35466
2011,11,Others,180,030,Television and Entertainment Licensing Authority,,,,,,803,569,583,576
2011,11,Sub-total,180,030,Television and Entertainment Licensing Authority,,,,,,56994,57313,60894,57572
2011,11,Application fees for certificates of origin,181,010,Trade and Industry Department,,,,,,521,250,448,471
2011,11,Application fees for textile export licences,181,030,Trade and Industry Department,,,,,,1448,1009,1313,929
2011,11,Others,181,040,Trade and Industry Department,,,,,,23296,18579,22283,20364
2011,11,Sub-total,181,040,Trade and Industry Department,,,,,,25265,19838,24044,21764
2011,11,Vehicle and driving licences,186,010,Transport Department,,,,,,2780978,3025574,3115366,3344549
2011,11,"Transfer of vehicle and registration mark, driving test and permits",186,030,Transport Department,,,,,,251439,243044,272095,275878
2011,11,Traffic Accident Victims Assistance Scheme administration fee,186,040,Transport Department,,,,,,1793,1670,1753,1823
2011,11,Vehicle examination fees,186,050,Transport Department,,,,,,59638,55776,62407,64107
2011,11,Personalized vehicle registration mark,186,055,Transport Department,,,,,,38784,38513,35763,32783
2011,11,Others,186,060,Transport Department,,,,,,9275,11343,12489,13676
2011,11,Sub-total,186,060,Transport Department,,,,,,3141907,3375920,3499873,3732816
2011,11,Others,188,040,Treasury,,,,,,45142,44470,41906,43469
2011,11,Other bureaux/departments,200,,Treasury,,,,,,20142,15260,16525,15780
2011,11,Total,,,,,,,,,10486724,10463066,11022716,12510219
2011,21,Operational expenses,000,,Recurrent,,,,,,83940,82591,82591,85217
2011,21,"Total, Recurrent",,,,,,,,,83940,82591,82591,85217
2011,21,"Total, Operating Account",,,,,,,,,83940,82591,82591,85217
2011,21,Total Expenditure,,,,,,,,,83940,82591,82591,85217
2011,22,Operational expenses,000,,Recurrent,,,,,,836003,899447,886943,928922
2011,22,"Total, Recurrent",,,,,,,,,836003,899447,886943,928922
2011,22,General non-recurrent,700,,Non-Recurrent,,,,,,7243,15489,5391,5429
2011,22,"Total, Non-Recurrent",,,,,,,,,7243,15489,5391,5429
2011,22,"Total, Operating Account",,,,,,,,,843246,914936,892334,934351
2011,22,Works,600,,"Plant, Equipment and Works",,,,,,1572,1342,1342,1177
2011,22,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,8462,20,7600
2011,22,Minor irrigation works in the New Territories (block vote),609,,"Plant, Equipment and Works",,,,,,1055,1440,1440,1163
2011,22,Minor recreational facilities and roadworks in country parks (block vote),610,,"Plant, Equipment and Works",,,,,,10880,11267,11267,10880
2011,22,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,7345,5657,7312,9024
2011,22,"Total, Plant, Equipment and Works",,,,,,,,,20852,28168,21381,29844
2011,22,"Total, Capital Account",,,,,,,,,20852,28168,21381,29844
2011,22,Total Expenditure,,,,,,,,,864098,943104,913715,964195
2011,23,Operational expenses,000,,Recurrent,,,,,,66998,61572,61253,66250
2011,23,"Total, Recurrent",,,,,,,,,66998,61572,61253,66250
2011,23,"Total, Operating Account",,,,,,,,,66998,61572,61253,66250
2011,23,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,2288,3432,3432,110
2011,23,"Total, Plant, Equipment and Works",,,,,,,,,2288,3432,3432,110
2011,23,"Total, Capital Account",,,,,,,,,2288,3432,3432,110
2011,23,Total Expenditure,,,,,,,,,69286,65004,64685,66360
2011,24,Operational expenses,000,,Recurrent,,,,,,118358,121638,119504,121132
2011,24,"Total, Recurrent",,,,,,,,,118358,121638,119504,121132
2011,24,"Total, Operating Account",,,,,,,,,118358,121638,119504,121132
2011,24,Total Expenditure,,,,,,,,,118358,121638,119504,121132
2011,25,Operational expenses,000,,Recurrent,,,,,,1525021,1535891,1545811,1565434
2011,25,Recoverable salaries and allowances (General),003,,Recurrent,,,,,1070,,,,
2011,25,"Total, Recurrent",,,,,,,,,1525021,1535891,1545811,1565434
2011,25,"Total, Operating Account",,,,,,,,,1525021,1535891,1545811,1565434
2011,25,Total Expenditure,,,,,,,,,1525021,1535891,1545811,1565434
2011,26,Operational expenses,000,,Recurrent,,,,,,505861,598995,539218,821707
2011,26,"Total, Recurrent",,,,,,,,,505861,598995,539218,821707
2011,26,General non-recurrent,700,,Non-Recurrent,,,,,,888,,280,5900
2011,26,"Total, Non-Recurrent",,,,,,,,,888,,280,5900
2011,26,"Total, Operating Account",,,,,,,,,506749,598995,539498,827607
2011,26,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,135,170,170,
2011,26,"Total, Plant, Equipment and Works",,,,,,,,,135,170,170,
2011,26,"Total, Capital Account",,,,,,,,,135,170,170,
2011,26,Total Expenditure,,,,,,,,,506884,599165,539668,827607
2011,27,Operational expenses,000,,Recurrent,,,,,,85222,78070,78276,81136
2011,27,"Total, Recurrent",,,,,,,,,85222,78070,78276,81136
2011,27,"Total, Operating Account",,,,,,,,,85222,78070,78276,81136
2011,27,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,176,198,198,560
2011,27,"Total, Plant, Equipment and Works",,,,,,,,,176,198,198,560
2011,27,"Total, Capital Account",,,,,,,,,176,198,198,560
2011,27,Total Expenditure,,,,,,,,,85398,78268,78474,81696
2011,28,Operational expenses,000,,Recurrent,,,,,,674974,717903,686384,749223
2011,28,Airport insurance,170,,Recurrent,,,,,,7789,8237,7667,8174
2011,28,"Total, Recurrent",,,,,,,,,682763,726140,694051,757397
2011,28,"Total, Operating Account",,,,,,,,,682763,726140,694051,757397
2011,28,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,,258,258,1420
2011,28,"Total, Plant, Equipment and Works",,,,,,,,,,258,258,1420
2011,28,"Total, Capital Account",,,,,,,,,,258,258,1420
2011,28,Total Expenditure,,,,,,,,,682763,726398,694309,758817
2011,30,Operational expenses,000,,Recurrent,,,,,,2587616,2699703,2657626,2734439
2011,30,Provisions for institutions,118,,Recurrent,,,,,,79270,79593,79593,92593
2011,30,Prisoners’ earnings scheme,193,,Recurrent,,,,,,35422,34046,34046,34046
2011,30,"Total, Recurrent",,,,,,,,,2702308,2813342,2771265,2861078
2011,30,General non-recurrent,,,Non-Recurrent,,,,,,545,255,1225,
2011,30,"Total, Non-Recurrent",,,,,,,,,545,255,1225,
2011,30,"Total, Operating Account",,,,,,,,,2702853,2813597,2772490,2861078
2011,30,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,2327,12873,7253,13411
2011,30,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,23307,19012,24012,21433
